AGE,EMPLOYER,EDUCATION,MARRIAGE,JOB,RACE,GENDER,COUNTRY,SALARY
20, State-gov, Some-college, Married-civ-spouse, Other-service, White, Male, United-States,120808
57, Local-gov, 7th-8th, Divorced, Other-service, White, Male, United-States,146054
21, Private, Bachelors, Never-married, Other-service, White, Female, United-States,51944
21, Private, Some-college, Never-married, Other-service, White, Female, United-States,58214
19, Private, Some-college, Never-married, Other-service, White, Female, United-States,189685
26, Private, Some-college, Never-married, Other-service, White, Male, United-States,101871
23, Private, Bachelors, Never-married, Other-service, White, Male, United-States,133286
19, Private, HS-grad, Never-married, Other-service, White, Male, United-States,41242
54, Private, Some-college, Never-married, Other-service, White, Female, United-States,68801
49, Local-gov, 5th-6th, Married-civ-spouse, Other-service, White, Male, United-States,143023
31, Private, 12th, Divorced, Other-service, White, Female, United-States,194542
17, Private, 11th, Never-married, Other-service, White, Male, United-States,173809
32, Private, HS-grad, Divorced, Other-service, Other, Female, United-States,170641
22, Private, Assoc-voc, Never-married, Other-service, White, Male, United-States,32675
74, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,34817
33, State-gov, Some-college, Divorced, Other-service, Black, Female, United-States,175202
51, Private, Some-college, Married-civ-spouse, Other-service, White, Female, United-States,108060
20, Private, Some-college, Never-married, Other-service, White, Female, United-States,90696
44, Self-emp-inc, Some-college, Divorced, Other-service, White, Male, United-States,160423
54, Local-gov, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,13785
21, Private, Some-college, Never-married, Other-service, White, Female, United-States,45531
22, Private, HS-grad, Never-married, Other-service, White, Female, United-States,137124
43, Private, Bachelors, Divorced, Other-service, White, Female, United-States,35259
32, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, White, Male, United-States,99389
25, Private, HS-grad, Never-married, Other-service, Black, Female, United-States,75184
37, Private, 5th-6th, Separated, Other-service, White, Female, United-States,93550
39, Private, Some-college, Separated, Other-service, White, Female, United-States,145690
25, Private, Bachelors, Never-married, Other-service, White, Male, United-States,127703
35, Self-emp-not-inc, Bachelors, Never-married, Other-service, Black, Female, United-States,93474
37, Private, Some-college, Separated, Other-service, White, Female, United-States,155030
66, Private, HS-grad, Never-married, Other-service, Black, Female, United-States,45923
28, Private, HS-grad, Never-married, Other-service, White, Female, United-States,36730
36, Private, HS-grad, Divorced, Other-service, White, Female, United-States,110321
43, Private, Some-college, Married-spouse-absent, Other-service, Black, Female, United-States,120571
56, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,82919
35, Private, 12th, Married-civ-spouse, Other-service, Black, Male, United-States,19681
34, Private, Some-college, Divorced, Other-service, White, Female, United-States,39313
50, Private, Assoc-voc, Married-civ-spouse, Other-service, White, Male, United-States,169832
35, Private, HS-grad, Never-married, Other-service, White, Female, United-States,180881
72, Private, 1st-4th, Divorced, Other-service, Black, Male, United-States,89746
19, Private, 10th, Never-married, Other-service, White, Female, United-States,192523
32, Private, HS-grad, Never-married, Other-service, White, Female, United-States,91412
31, Private, HS-grad, Never-married, Other-service, White, Female, United-States,159581
30, Self-emp-not-inc, HS-grad, Divorced, Other-service, White, Female, United-States,24148
19, State-gov, Some-college, Never-married, Other-service, White, Female, United-States,43807
20, Private, HS-grad, Never-married, Other-service, White, Female, United-States,29412
42, Private, HS-grad, Divorced, Other-service, White, Female, United-States,79654
33, Private, Bachelors, Married-civ-spouse, Other-service, White, Female, United-States,174956
61, Private, 7th-8th, Divorced, Other-service, White, Female, United-States,170103
19, Private, 10th, Divorced, Other-service, White, Female, United-States,159616
17, Private, 12th, Never-married, Other-service, Black, Male, United-States,110074
36, Private, Some-college, Never-married, Other-service, White, Male, United-States,151687
45, Private, Some-college, Widowed, Other-service, White, Female, United-States,100785
19, Private, 12th, Never-married, Other-service, White, Male, United-States,77398
18, Private, 10th, Never-married, Other-service, White, Male, United-States,135447
33, Private, HS-grad, Never-married, Other-service, Amer-Indian-Eskimo, Female, United-States,44377
19, Private, Some-college, Never-married, Other-service, White, Male, United-States,79463
18, Private, 10th, Never-married, Other-service, White, Male, United-States,37494
41, Local-gov, 7th-8th, Never-married, Other-service, Black, Female, United-States,59868
28, Private, HS-grad, Never-married, Other-service, Amer-Indian-Eskimo, Male, United-States,114290
19, Private, HS-grad, Never-married, Other-service, White, Male, United-States,24533
48, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,127344
18, Private, 11th, Never-married, Other-service, White, Female, United-States,37113
22, Private, 10th, Separated, Other-service, White, Female, United-States,88364
37, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,64453
29, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,187946
32, Private, HS-grad, Divorced, Other-service, White, Female, United-States,140816
56, Private, Bachelors, Widowed, Other-service, White, Female, United-States,71669
44, Private, 9th, Divorced, Other-service, White, Female, United-States,170099
35, Private, HS-grad, Divorced, Other-service, White, Female, United-States,180419
47, Private, Some-college, Widowed, Other-service, White, Female, United-States,144327
21, Private, Some-college, Never-married, Other-service, White, Female, United-States,15564
26, Self-emp-not-inc, Some-college, Never-married, Other-service, White, Female, United-States,42156
33, Federal-gov, Assoc-acdm, Divorced, Other-service, White, Male, United-States,98301
23, Private, 12th, Never-married, Other-service, White, Female, United-States,23389
34, Private, 9th, Divorced, Other-service, White, Female, United-States,46524
30, Private, HS-grad, Divorced, Other-service, White, Female, United-States,25028
31, Private, HS-grad, Divorced, Other-service, White, Male, United-States,107732
57, Private, 10th, Widowed, Other-service, White, Female, United-States,141426
46, Private, HS-grad, Never-married, Other-service, White, Female, United-States,60649
39, Private, HS-grad, Never-married, Other-service, White, Female, United-States,31271
56, Private, HS-grad, Widowed, Other-service, White, Female, United-States,59250
38, Private, HS-grad, Divorced, Other-service, White, Male, United-States,161893
21, Private, HS-grad, Never-married, Other-service, White, Female, United-States,77007
31, Private, Assoc-voc, Never-married, Other-service, Black, Female, United-States,65460
59, Local-gov, 9th, Married-civ-spouse, Other-service, White, Male, United-States,49117
19, Private, Some-college, Never-married, Other-service, White, Female, United-States,189305
46, Local-gov, 9th, Separated, Other-service, Black, Female, United-States,41609
20, Private, Some-college, Never-married, Other-service, White, Male, United-States,161913
41, Private, HS-grad, Never-married, Other-service, White, Female, United-States,135296
56, Private, Some-college, Divorced, Other-service, White, Female, United-States,113474
33, Private, 10th, Separated, Other-service, White, Female, United-States,35141
21, Private, Some-college, Never-married, Other-service, White, Female, United-States,44510
36, Private, 11th, Divorced, Other-service, White, Female, United-States,34270
40, Private, Some-college, Married-civ-spouse, Other-service, White, Male, United-States,61636
18, Private, 11th, Never-married, Other-service, White, Female, United-States,42302
40, Private, HS-grad, Never-married, Other-service, White, Male, United-States,169510
18, Self-emp-not-inc, 11th, Never-married, Other-service, White, Female, United-States,160875
21, Private, Some-college, Never-married, Other-service, White, Male, United-States,34508
30, Private, Some-college, Never-married, Other-service, White, Female, United-States,52706
50, Local-gov, Some-college, Separated, Other-service, Black, Female, United-States,152812
70, Private, HS-grad, Divorced, Other-service, White, Female, United-States,110879
23, State-gov, HS-grad, Never-married, Other-service, Black, Male, United-States,170537
41, Self-emp-not-inc, HS-grad, Divorced, Other-service, White, Female, United-States,36598
40, Private, HS-grad, Married-civ-spouse, Other-service, Black, Male, United-States,86606
37, Private, 12th, Never-married, Other-service, White, Female, United-States,56617
28, Private, Assoc-voc, Never-married, Other-service, White, Female, United-States,148735
40, Private, 9th, Divorced, Other-service, White, Female, United-States,96281
18, Private, 11th, Never-married, Other-service, White, Male, United-States,31660
40, Private, 10th, Married-civ-spouse, Other-service, Black, Female, United-States,155300
39, Private, HS-grad, Never-married, Other-service, White, Male, United-States,148369
19, Private, HS-grad, Never-married, Other-service, Black, Male, United-States,31869
17, Private, 11th, Never-married, Other-service, White, Male, United-States,123357
80, Private, 7th-8th, Widowed, Other-service, White, Female, United-States,149021
42, Private, HS-grad, Never-married, Other-service, White, Female, United-States,68302
21, Private, Some-college, Never-married, Other-service, White, Female, United-States,100954
33, Private, HS-grad, Never-married, Other-service, Black, Male, United-States,39130
29, Private, Bachelors, Married-civ-spouse, Other-service, White, Male, United-States,21194
25, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,100748
32, Private, HS-grad, Never-married, Other-service, Black, Female, United-States,175904
55, Private, 11th, Married-civ-spouse, Other-service, Black, Male, United-States,152993
41, Local-gov, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,85583
23, Private, Some-college, Separated, Other-service, White, Male, United-States,74253
22, Private, HS-grad, Never-married, Other-service, White, Male, United-States,99129
44, Private, HS-grad, Never-married, Other-service, Black, Female, United-States,171110
23, Local-gov, Some-college, Never-married, Other-service, Black, Male, United-States,78770
19, Private, HS-grad, Never-married, Other-service, White, Female, United-States,163969
23, Private, HS-grad, Never-married, Other-service, White, Female, United-States,47072
31, Private, Some-college, Divorced, Other-service, White, Female, United-States,43931
47, Local-gov, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,60962
21, State-gov, Some-college, Never-married, Other-service, White, Female, United-States,149456
36, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,88510
35, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,172116
51, Local-gov, 9th, Separated, Other-service, White, Female, United-States,131609
18, Private, 11th, Never-married, Other-service, Black, Male, United-States,174557
21, Private, Some-college, Never-married, Other-service, White, Male, United-States,133157
21, Private, Some-college, Never-married, Other-service, White, Male, United-States,199878
41, Private, HS-grad, Married-civ-spouse, Other-service, Amer-Indian-Eskimo, Male, United-States,62980
63, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,92780
29, State-gov, Some-college, Never-married, Other-service, White, Female, United-States,197217
22, Private, HS-grad, Never-married, Other-service, White, Male, United-States,146709
67, Private, Masters, Never-married, Other-service, White, Female, United-States,131431
17, Private, 10th, Never-married, Other-service, White, Male, United-States,114683
27, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,181714
20, Private, Some-college, Never-married, Other-service, White, Female, United-States,174140
23, Private, Some-college, Never-married, Other-service, White, Male, United-States,24855
52, Private, HS-grad, Never-married, Other-service, White, Male, United-States,113787
17, Private, 11th, Never-married, Other-service, White, Male, United-States,153747
26, Private, Some-college, Never-married, Other-service, White, Female, United-States,129348
32, Private, HS-grad, Married-spouse-absent, Other-service, White, Female, United-States,51004
57, Private, 11th, Married-civ-spouse, Other-service, White, Male, United-States,20049
22, Private, 12th, Never-married, Other-service, White, Male, United-States,157299
34, Private, HS-grad, Never-married, Other-service, Amer-Indian-Eskimo, Female, United-States,121193
24, Private, Bachelors, Never-married, Other-service, White, Female, United-States,120677
43, State-gov, Assoc-acdm, Married-spouse-absent, Other-service, White, Female, United-States,159612
24, Private, HS-grad, Never-married, Other-service, White, Female, United-States,141664
31, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,187840
36, Private, 10th, Divorced, Other-service, White, Female, United-States,117258
18, Private, 11th, Never-married, Other-service, White, Male, United-States,63769
61, Self-emp-not-inc, HS-grad, Widowed, Other-service, White, Female, United-States,198091
40, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,102899
19, Private, HS-grad, Never-married, Other-service, White, Female, United-States,139617
38, Private, HS-grad, Divorced, Other-service, White, Female, United-States,69065
28, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,10892
22, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,103142
19, Private, HS-grad, Never-married, Other-service, White, Male, United-States,28400
45, Private, Some-college, Divorced, Other-service, Black, Female, United-States,121775
39, Private, HS-grad, Married-civ-spouse, Other-service, Black, Female, United-States,137129
34, Private, Assoc-voc, Married-civ-spouse, Other-service, White, Male, United-States,66588
20, Private, Some-college, Never-married, Other-service, White, Male, United-States,110724
54, Private, Bachelors, Married-civ-spouse, Other-service, White, Male, United-States,173560
24, Self-emp-not-inc, Some-college, Never-married, Other-service, White, Female, United-States,120992
19, Private, HS-grad, Never-married, Other-service, White, Female, United-States,136067
19, Private, HS-grad, Never-married, Other-service, Black, Male, United-States,39369
50, Private, Assoc-voc, Married-civ-spouse, Other-service, Black, Female, United-States,76985
49, Private, Some-college, Never-married, Other-service, White, Female, United-States,145209
27, Federal-gov, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,180770
21, Self-emp-not-inc, Some-college, Never-married, Other-service, White, Male, United-States,48186
31, State-gov, Some-college, Never-married, Other-service, Asian-Pac-Islander, Male, United-States,40891
25, State-gov, Some-college, Married-civ-spouse, Other-service, White, Female, United-States,87899
41, Private, 12th, Married-civ-spouse, Other-service, White, Female, United-States,143148
56, Private, 10th, Separated, Other-service, White, Female, United-States,38391
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, White, Female, United-States,142787
41, Private, Some-college, Divorced, Other-service, White, Female, United-States,86738
23, Private, Some-college, Divorced, Other-service, White, Female, United-States,46237
39, Private, Some-college, Divorced, Other-service, White, Female, United-States,12296
49, Private, HS-grad, Divorced, Other-service, White, Female, United-States,64812
24, Self-emp-inc, HS-grad, Never-married, Other-service, Black, Male, United-States,62320
22, Private, Some-college, Never-married, Other-service, White, Male, United-States,82962
42, Private, Some-college, Married-civ-spouse, Other-service, White, Male, United-States,150500
30, Private, Assoc-acdm, Separated, Other-service, White, Female, United-States,88397
34, Private, HS-grad, Married-civ-spouse, Other-service, Black, Male, United-States,24817
27, Private, HS-grad, Never-married, Other-service, Asian-Pac-Islander, Male, United-States,121723
39, Local-gov, 11th, Married-civ-spouse, Other-service, White, Male, United-States,85798
29, Local-gov, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,61566
54, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,155641
19, Private, 10th, Never-married, Other-service, White, Female, United-States,75825
35, Private, HS-grad, Divorced, Other-service, White, Female, United-States,86712
59, Private, HS-grad, Separated, Other-service, White, Female, United-States,123421
18, Private, 9th, Never-married, Other-service, Black, Male, United-States,164537
40, Private, Some-college, Separated, Other-service, White, Female, United-States,104427
37, Private, HS-grad, Never-married, Other-service, White, Male, United-States,42170
28, Local-gov, HS-grad, Never-married, Other-service, Black, Male, United-States,137030
19, Private, 11th, Never-married, Other-service, White, Female, United-States,111386
46, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,22269
46, Local-gov, 12th, Married-civ-spouse, Other-service, White, Male, United-States,126747
39, Private, 11th, Married-civ-spouse, Other-service, Black, Male, United-States,172363
35, Private, HS-grad, Divorced, Other-service, White, Female, United-States,21097
31, Private, 10th, Divorced, Other-service, White, Male, United-States,93783
19, Private, Some-college, Never-married, Other-service, White, Female, United-States,81252
17, Private, 9th, Married-civ-spouse, Other-service, White, Male, United-States,27967
29, Private, Some-college, Never-married, Other-service, Black, Female, United-States,14315
37, Private, Assoc-acdm, Married-civ-spouse, Other-service, White, Female, United-States,184056
43, Private, HS-grad, Separated, Other-service, White, Female, United-States,111634
44, Private, HS-grad, Never-married, Other-service, White, Female, United-States,36561
31, Private, Some-college, Married-civ-spouse, Other-service, Black, Male, United-States,17487
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,125146
21, Private, Some-college, Never-married, Other-service, White, Male, United-States,151377
35, Private, HS-grad, Married-civ-spouse, Other-service, Black, Male, United-States,147055
28, Private, Some-college, Never-married, Other-service, Black, Male, United-States,188624
19, Private, 7th-8th, Never-married, Other-service, White, Male, United-States,27191
56, Private, 9th, Married-civ-spouse, Other-service, White, Male, United-States,20849
20, Private, HS-grad, Never-married, Other-service, White, Male, United-States,65751
20, Federal-gov, HS-grad, Never-married, Other-service, White, Female, United-States,176721
18, Private, HS-grad, Never-married, Other-service, White, Male, United-States,44672
27, Private, HS-grad, Divorced, Other-service, White, Female, United-States,64244
17, Private, 11th, Never-married, Other-service, White, Female, United-States,93271
28, Private, HS-grad, Never-married, Other-service, White, Male, United-States,148638
55, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,21203
39, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,77811
59, Private, Some-college, Divorced, Other-service, White, Male, United-States,16569
24, Private, Some-college, Never-married, Other-service, White, Female, United-States,193440
28, Private, Assoc-acdm, Never-married, Other-service, Other, Male, United-States,180165
38, Private, Bachelors, Never-married, Other-service, White, Male, United-States,176787
30, Private, HS-grad, Never-married, Other-service, White, Female, United-States,141462
33, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,185461
18, Private, 11th, Never-married, Other-service, White, Male, United-States,196859
21, Private, HS-grad, Never-married, Other-service, White, Male, United-States,39501
18, Private, Some-college, Never-married, Other-service, White, Female, United-States,40078
43, Private, Some-college, Married-civ-spouse, Other-service, White, Male, United-States,127816
20, Private, Some-college, Never-married, Other-service, White, Female, United-States,44013
19, Private, Some-college, Never-married, Other-service, White, Female, United-States,85255
24, Private, 11th, Never-married, Other-service, Black, Female, United-States,77810
52, Private, Assoc-voc, Divorced, Other-service, White, Male, United-States,118129
19, Private, Some-college, Never-married, Other-service, White, Male, United-States,20631
58, Private, Some-college, Married-civ-spouse, Other-service, White, Female, United-States,54159
23, Private, Some-college, Married-civ-spouse, Other-service, Black, Male, United-States,65828
19, Private, HS-grad, Never-married, Other-service, White, Female, United-States,78105
48, Private, HS-grad, Divorced, Other-service, White, Female, United-States,124856
34, Private, 10th, Divorced, Other-service, White, Female, United-States,136335
47, Private, HS-grad, Divorced, Other-service, White, Female, United-States,50669
48, Private, 11th, Separated, Other-service, Black, Female, United-States,37135
24, Private, Some-college, Never-married, Other-service, White, Male, United-States,28667
23, Private, 7th-8th, Never-married, Other-service, White, Male, United-States,59939
19, Private, HS-grad, Never-married, Other-service, Asian-Pac-Islander, Male, United-States,146959
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Other-service, White, Female, United-States,192608
40, Private, Some-college, Married-civ-spouse, Other-service, White, Male, United-States,167966
24, Private, HS-grad, Never-married, Other-service, White, Female, United-States,179796
23, Private, Some-college, Never-married, Other-service, White, Female, United-States,184562
20, Private, 12th, Divorced, Other-service, White, Female, United-States,120118
25, Private, HS-grad, Separated, Other-service, Black, Male, United-States,21178
34, Private, HS-grad, Never-married, Other-service, White, Female, United-States,160278
27, Private, HS-grad, Separated, Other-service, White, Female, United-States,64227
32, Private, HS-grad, Divorced, Other-service, Amer-Indian-Eskimo, Female, United-States,114086
40, Private, HS-grad, Never-married, Other-service, White, Male, United-States,145749
29, Private, 12th, Never-married, Other-service, Other, Male, United-States,34711
60, Private, 7th-8th, Divorced, Other-service, White, Male, United-States,160982
58, Private, 12th, Married-civ-spouse, Other-service, White, Female, United-States,69848
20, Private, Assoc-acdm, Never-married, Other-service, White, Female, United-States,154536
18, Private, 11th, Never-married, Other-service, Black, Male, United-States,172325
22, Private, HS-grad, Never-married, Other-service, White, Female, United-States,123560
31, Private, HS-grad, Never-married, Other-service, White, Male, United-States,128758
20, Private, Some-college, Never-married, Other-service, White, Female, United-States,136006
37, State-gov, HS-grad, Never-married, Other-service, White, Female, United-States,197402
23, Private, Bachelors, Married-civ-spouse, Other-service, White, Male, United-States,71711
41, Private, Bachelors, Divorced, Other-service, White, Male, United-States,146956
43, Private, HS-grad, Divorced, Other-service, White, Female, United-States,142908
73, Private, HS-grad, Widowed, Other-service, White, Female, United-States,103422
40, Private, HS-grad, Divorced, Other-service, Black, Male, United-States,95701
58, Private, 9th, Divorced, Other-service, White, Female, United-States,197924
28, Private, HS-grad, Never-married, Other-service, Black, Female, United-States,152588
58, Private, Some-college, Divorced, Other-service, White, Male, United-States,61659
59, Private, HS-grad, Divorced, Other-service, White, Female, United-States,194010
46, State-gov, HS-grad, Never-married, Other-service, Black, Female, United-States,47325
42, Private, HS-grad, Divorced, Other-service, White, Female, United-States,181158
43, Private, Some-college, Never-married, Other-service, White, Female, United-States,175246
61, Private, 7th-8th, Divorced, Other-service, White, Male, United-States,124125
60, Private, HS-grad, Widowed, Other-service, Black, Female, United-States,147043
21, Local-gov, 12th, Never-married, Other-service, Black, Male, United-States,13078
19, Private, HS-grad, Never-married, Other-service, White, Male, United-States,15413
19, Private, Assoc-voc, Never-married, Other-service, Asian-Pac-Islander, Male, United-States,73254
36, Private, Some-college, Never-married, Other-service, White, Male, United-States,53749
23, Private, Bachelors, Never-married, Other-service, White, Male, United-States,39454
38, Private, Bachelors, Never-married, Other-service, White, Male, United-States,152863
38, State-gov, HS-grad, Never-married, Other-service, Black, Female, United-States,48696
27, Private, Some-college, Never-married, Other-service, White, Female, United-States,75769
32, Private, HS-grad, Never-married, Other-service, White, Male, United-States,71595
49, Private, HS-grad, Divorced, Other-service, Black, Female, United-States,35371
21, Private, Some-college, Never-married, Other-service, White, Male, United-States,12460
19, Private, Some-college, Never-married, Other-service, White, Female, United-States,190505
29, Private, HS-grad, Never-married, Other-service, White, Male, United-States,123862
21, Private, Assoc-acdm, Never-married, Other-service, White, Female, United-States,82363
18, Private, 12th, Never-married, Other-service, White, Female, United-States,182752
61, Private, 10th, Divorced, Other-service, Black, Female, United-States,144417
32, Private, HS-grad, Never-married, Other-service, White, Female, United-States,116939
20, Private, Assoc-voc, Never-married, Other-service, White, Female, United-States,65866
49, Private, HS-grad, Divorced, Other-service, White, Female, United-States,29839
20, Private, HS-grad, Never-married, Other-service, White, Male, United-States,68720
37, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,117036
40, Local-gov, HS-grad, Never-married, Other-service, White, Male, United-States,167390
38, Self-emp-not-inc, HS-grad, Separated, Other-service, White, Female, United-States,73915
62, Local-gov, 7th-8th, Widowed, Other-service, Black, Female, United-States,64127
19, State-gov, 11th, Never-married, Other-service, White, Male, United-States,131533
19, Private, Some-college, Never-married, Other-service, White, Male, United-States,94684
36, Self-emp-not-inc, Bachelors, Divorced, Other-service, Black, Male, United-States,135091
17, Private, 10th, Never-married, Other-service, White, Male, United-States,192601
33, Private, Some-college, Divorced, Other-service, White, Female, United-States,132350
23, Private, HS-grad, Never-married, Other-service, White, Female, United-States,61546
70, Private, Some-college, Divorced, Other-service, White, Male, United-States,110133
33, Private, Assoc-voc, Divorced, Other-service, White, Female, United-States,27467
18, Private, 12th, Never-married, Other-service, White, Male, United-States,112426
22, Private, Some-college, Never-married, Other-service, White, Male, United-States,23910
42, Private, HS-grad, Widowed, Other-service, White, Female, United-States,134422
39, Private, HS-grad, Divorced, Other-service, Black, Female, United-States,180320
20, Private, Preschool, Never-married, Other-service, White, Male, United-States,174045
31, Private, Some-college, Never-married, Other-service, White, Male, United-States,189000
60, Private, Assoc-acdm, Divorced, Other-service, White, Female, United-States,21867
30, Private, HS-grad, Never-married, Other-service, White, Male, United-States,25720
34, Private, Some-college, Never-married, Other-service, White, Male, United-States,58890
24, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,161805
30, Private, Some-college, Separated, Other-service, Asian-Pac-Islander, Female, United-States,174258
17, Private, 10th, Never-married, Other-service, White, Female, United-States,139389
52, Private, 10th, Married-civ-spouse, Other-service, White, Female, United-States,116974
29, Private, Some-college, Never-married, Other-service, White, Female, United-States,143034
42, Private, Some-college, Never-married, Other-service, White, Female, United-States,161346
24, Private, Some-college, Never-married, Other-service, White, Female, United-States,188947
42, Private, 11th, Separated, Other-service, White, Female, United-States,102537
22, Private, Some-college, Never-married, Other-service, White, Female, United-States,136753
30, Private, HS-grad, Married-civ-spouse, Other-service, Black, Male, United-States,11605
28, Private, HS-grad, Never-married, Other-service, Black, Female, United-States,34566
74, Private, Bachelors, Widowed, Other-service, White, Female, United-States,24993
28, Private, Assoc-voc, Never-married, Other-service, Black, Male, United-States,127204
33, Private, HS-grad, Married-civ-spouse, Other-service, Black, Male, United-States,76887
37, Private, HS-grad, Never-married, Other-service, White, Male, United-States,135347
24, Local-gov, 10th, Never-married, Other-service, White, Male, United-States,192964
25, Private, HS-grad, Never-married, Other-service, White, Male, United-States,49324
34, Private, HS-grad, Never-married, Other-service, Black, Female, United-States,63364
20, State-gov, Some-college, Never-married, Other-service, White, Female, United-States,180212
39, Private, Some-college, Married-civ-spouse, Other-service, White, Female, United-States,169069
34, Private, HS-grad, Married-civ-spouse, Other-service, White, Female, United-States,92320
37, Private, Some-college, Married-civ-spouse, Other-service, White, Male, United-States,54766
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, White, Male, United-States,197350
22, Private, HS-grad, Never-married, Other-service, White, Female, United-States,109327
34, Private, 10th, Never-married, Other-service, Black, Female, United-States,119367
19, Private, HS-grad, Married-civ-spouse, Other-service, Black, Female, United-States,83507
26, State-gov, 11th, Divorced, Other-service, White, Female, United-States,87275
39, Private, 10th, Divorced, Other-service, White, Female, United-States,81838
17, Private, 12th, Never-married, Other-service, White, Male, United-States,112572
21, Private, HS-grad, Never-married, Other-service, White, Male, United-States,144976
22, Private, Some-college, Never-married, Other-service, White, Male, United-States,186065
42, Private, Bachelors, Separated, Other-service, White, Female, United-States,117359
59, Private, 11th, Married-civ-spouse, Other-service, White, Female, United-States,15424
54, Private, HS-grad, Widowed, Other-service, White, Female, United-States,142932
19, Private, Some-college, Never-married, Other-service, White, Male, United-States,67210
25, Private, Some-college, Divorced, Other-service, White, Male, United-States,72388
20, Private, Some-college, Never-married, Other-service, White, Female, United-States,110605
20, Private, Some-college, Never-married, Other-service, White, Male, United-States,66055
38, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,92792
20, Private, HS-grad, Never-married, Other-service, White, Male, United-States,182520
32, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,53977
18, Private, HS-grad, Never-married, Other-service, White, Male, United-States,61939
18, Private, 11th, Never-married, Other-service, White, Female, United-States,98759
45, Local-gov, 9th, Never-married, Other-service, White, Male, United-States,49892
20, Private, Some-college, Never-married, Other-service, White, Male, United-States,35834
27, Private, Some-college, Never-married, Other-service, White, Male, United-States,118517
52, Private, 11th, Married-civ-spouse, Other-service, White, Male, United-States,181286
38, Private, HS-grad, Divorced, Other-service, White, Female, United-States,72890
33, Private, HS-grad, Never-married, Other-service, White, Female, United-States,57360
70, Self-emp-not-inc, HS-grad, Widowed, Other-service, White, Female, United-States,129695
19, Private, Some-college, Never-married, Other-service, White, Female, United-States,138319
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Black, Female, United-States,105856
48, Private, 11th, Divorced, Other-service, White, Female, United-States,75892
24, Private, Some-college, Never-married, Other-service, White, Male, United-States,89617
40, Private, HS-grad, Widowed, Other-service, White, Female, United-States,155802
27, State-gov, Some-college, Separated, Other-service, White, Female, United-States,52530
19, Private, HS-grad, Never-married, Other-service, Black, Male, United-States,194014
47, Private, Some-college, Divorced, Other-service, White, Female, United-States,174857
50, Private, HS-grad, Separated, Other-service, White, Female, United-States,152968
47, Federal-gov, HS-grad, Divorced, Other-service, Black, Female, United-States,120627
24, Private, Bachelors, Married-civ-spouse, Other-service, White, Male, United-States,157411
49, Private, 11th, Never-married, Other-service, White, Male, United-States,75668
73, State-gov, 7th-8th, Divorced, Other-service, Asian-Pac-Islander, Female, United-States,39628
49, Local-gov, Some-college, Never-married, Other-service, White, Female, United-States,158744
25, Private, 11th, Never-married, Other-service, Black, Female, United-States,107252
43, Private, Masters, Divorced, Other-service, White, Female, United-States,10208
33, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Black, Male, United-States,139410
19, Private, Some-college, Never-married, Other-service, White, Female, United-States,78990
30, Private, Some-college, Never-married, Other-service, Black, Female, United-States,105600
50, Private, Some-college, Divorced, Other-service, White, Male, United-States,183857
55, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States,153004
19, Private, Some-college, Never-married, Other-service, White, Female, United-States,61235
55, Private, 10th, Never-married, Other-service, White, Male, United-States,136522
21, Private, Some-college, Never-married, Other-service, White, Female, United-States,124598
