AGE, EMPLOYER, EDUCATION, MARRIAGE, JOB, RACE, GENDER, COUNTRY, SALARY
37,  Private,  Bachelors,  Married-civ-spouse,  Tech-support,  White,  Male,  United-States, 187007
40,  Private,  Some-college,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 167966
29,  Private,  HS-grad,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 145666
25,  Private,  Masters,  Never-married,  Prof-specialty,  White,  Female,  United-States, 75370
21,  Private,  HS-grad,  Never-married,  Sales,  White,  Male,  United-States, 59353
39,  Private,  Prof-school,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 111508
46,  Private,  10th,  Never-married,  Machine-op-inspct,  Black,  Male,  United-States, 30769
26,  Private,  Bachelors,  Never-married,  Prof-specialty,  White,  Female,  United-States, 79602
23,  Private,  HS-grad,  Never-married,  Transport-moving,  Black,  Male,  Haiti, 132096
73,  State-gov,  HS-grad,  Widowed,  Adm-clerical,  White,  Female,  United-States, 132825
45,  Private,  Doctorate,  Widowed,  Prof-specialty,  White,  Male,  Iran, 194935
26,  Private,  HS-grad,  Never-married,  Sales,  Black,  Male,  United-States, 82495
34,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 34813
28,  Private,  11th,  Married-civ-spouse,  Handlers-cleaners,  White,  Male,  United-States, 98976
52,  Without-pay,  HS-grad,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 110831
19,  Private,  12th,  Separated,  Prof-specialty,  White,  Female,  United-States, 41064
34,  State-gov,  HS-grad,  Separated,  Adm-clerical,  White,  Female,  United-States, 199478
44,  Private,  HS-grad,  Divorced,  Machine-op-inspct,  White,  Male,  United-States, 94349
20,  Private,  HS-grad,  Never-married,  Other-service,  White,  Female,  United-States, 181931
42,  Self-emp-inc,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 122832
41,  Private,  10th,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 191029
30,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  Black,  Male,  United-States, 169389
44,  Private,  Some-college,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 95828
27,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 191691
58,  Private,  Some-college,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 35119
45,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  Asian-Pac-Islander,  Male,  India, 76847
33,  Local-gov,  Bachelors,  Never-married,  Prof-specialty,  White,  Female,  United-States, 59798
50,  Local-gov,  HS-grad,  Married-civ-spouse,  Exec-managerial,  Black,  Female,  United-States, 179013
21,  ?,  11th,  Married-civ-spouse,  ?,  White,  Female,  United-States, 68137
23,  Private,  Some-college,  Never-married,  Tech-support,  White,  Male,  United-States, 15342
25,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 10192
25,  Self-emp-not-inc,  Bachelors,  Never-married,  Adm-clerical,  Black,  Female,  United-States, 118302
44,  State-gov,  Bachelors,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 89542
46,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Exec-managerial,  Amer-Indian-Eskimo,  Female,  United-States, 44507
64,  Self-emp-not-inc,  Assoc-voc,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 101174
48,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 155680
32,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 119961
57,  Private,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 17988
26,  Private,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  United-States, 150908
63,  Private,  12th,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 11078
31,  Private,  Bachelors,  Never-married,  Exec-managerial,  White,  Male,  United-States, 166974
39,  Private,  Bachelors,  Married-civ-spouse,  Tech-support,  White,  Male,  United-States, 65717
28,  Private,  10th,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 31746
29,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 103914
27,  Private,  Bachelors,  Divorced,  Adm-clerical,  White,  Female,  United-States, 171315
22,  Private,  Assoc-voc,  Never-married,  Priv-house-serv,  White,  Female,  United-States, 194005
22,  Private,  HS-grad,  Never-married,  Other-service,  White,  Male,  United-States, 56414
36,  Private,  Assoc-acdm,  Divorced,  Exec-managerial,  Asian-Pac-Islander,  Female,  Taiwan, 62281
55,  ?,  Masters,  Married-civ-spouse,  ?,  White,  Male,  United-States, 142534
26,  Private,  Some-college,  Never-married,  Other-service,  White,  Male,  United-States, 187932
48,  Private,  Masters,  Married-civ-spouse,  Exec-managerial,  Black,  Male,  United-States, 180472
51,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 127323
20,  Private,  Some-college,  Never-married,  Tech-support,  White,  Female,  United-States, 47104
47,  Self-emp-not-inc,  Some-college,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 37419
39,  Private,  HS-grad,  Separated,  Exec-managerial,  White,  Male,  United-States, 35694
26,  Private,  Some-college,  Divorced,  Tech-support,  White,  Male,  United-States, 120138
26,  Federal-gov,  Bachelors,  Never-married,  Tech-support,  Other,  Male,  United-States, 160024
47,  Private,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 82063
17,  Private,  10th,  Never-married,  Sales,  White,  Female,  United-States, 105063
65,  ?,  Some-college,  Married-civ-spouse,  ?,  White,  Male,  United-States, 197813
17,  Private,  11th,  Never-married,  Craft-repair,  White,  Female,  United-States, 105650
23,  Private,  Bachelors,  Never-married,  Other-service,  White,  Female,  United-States, 89870
34,  Private,  Bachelors,  Never-married,  Exec-managerial,  Amer-Indian-Eskimo,  Female,  United-States, 73939
34,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 48627
44,  Local-gov,  Masters,  Never-married,  Prof-specialty,  White,  Female,  United-States, 100773
57,  Local-gov,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 35642
34,  Private,  Bachelors,  Never-married,  Exec-managerial,  White,  Female,  United-States, 60125
40,  Private,  HS-grad,  Married-civ-spouse,  Sales,  White,  Female,  United-States, 16665
53,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 129321
43,  ?,  Some-college,  Divorced,  ?,  White,  Female,  United-States, 89264
34,  Private,  Doctorate,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 175228
31,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 77457
48,  Private,  Prof-school,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 123819
53,  Private,  Some-college,  Divorced,  Adm-clerical,  White,  Female,  United-States, 80806
74,  Private,  9th,  Widowed,  Craft-repair,  White,  Male,  ?, 133495
37,  Self-emp-not-inc,  Bachelors,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 62754
44,  Local-gov,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 56311
37,  Private,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  Mexico, 89578
28,  Private,  HS-grad,  Never-married,  Other-service,  Black,  Female,  United-States, 152588
34,  State-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  Black,  Female,  United-States, 96901
18,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 28732
36,  Private,  Bachelors,  Never-married,  Adm-clerical,  White,  Female,  United-States, 83597
38,  Private,  Assoc-acdm,  Divorced,  Craft-repair,  White,  Male,  United-States, 172746
46,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 127536
41,  Private,  Some-college,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 74779
44,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 47685
49,  Private,  HS-grad,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 95333
50,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 12399
32,  Private,  HS-grad,  Never-married,  Adm-clerical,  White,  Female,  United-States, 24590
43,  Private,  Bachelors,  Married-spouse-absent,  Adm-clerical,  White,  Female,  United-States, 195961
35,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 91451
69,  Private,  1st-4th,  Widowed,  Priv-house-serv,  Black,  Female,  United-States, 154549
30,  Private,  9th,  Married-civ-spouse,  Craft-repair,  Other,  Male,  Mexico, 141874
36,  Private,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  United-States, 110170
29,  Private,  Some-college,  Divorced,  Tech-support,  White,  Male,  United-States, 126633
44,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 133235
67,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 17276
22,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Female,  United-States, 86968
30,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 130564
60,  Private,  10th,  Widowed,  Sales,  White,  Female,  United-States, 129451
40,  Federal-gov,  HS-grad,  Never-married,  Adm-clerical,  Black,  Female,  United-States, 163834
62,  ?,  Masters,  Married-civ-spouse,  ?,  White,  Male,  United-States, 43096
66,  Local-gov,  Masters,  Widowed,  Prof-specialty,  White,  Female,  United-States, 168329
50,  Self-emp-not-inc,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 15185
19,  Private,  HS-grad,  Never-married,  Other-service,  White,  Male,  United-States, 161263
57,  Private,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 196345
55,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 170885
26,  Private,  HS-grad,  Never-married,  Other-service,  White,  Female,  United-States, 32256
23,  Private,  11th,  Never-married,  Craft-repair,  White,  Male,  United-States, 155462
59,  Private,  10th,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 164844
70,  ?,  HS-grad,  Widowed,  ?,  White,  Female,  United-States, 72466
54,  Private,  Some-college,  Never-married,  Sales,  Black,  Male,  United-States, 61834
51,  Self-emp-not-inc,  HS-grad,  Never-married,  Farming-fishing,  White,  Male,  United-States, 103161
66,  State-gov,  HS-grad,  Widowed,  Prof-specialty,  Black,  Female,  United-States, 72744
74,  Private,  Some-college,  Divorced,  Adm-clerical,  White,  Female,  United-States, 29763
25,  Self-emp-not-inc,  Bachelors,  Never-married,  Prof-specialty,  White,  Male,  United-States, 28510
30,  Private,  Masters,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 151242
44,  Private,  Some-college,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 61272
26,  Private,  HS-grad,  Divorced,  Farming-fishing,  Asian-Pac-Islander,  Male,  Philippines, 187104
35,  Private,  Bachelors,  Divorced,  Tech-support,  White,  Male,  Germany, 45047
20,  Private,  Some-college,  Never-married,  Other-service,  White,  Female,  United-States, 192525
31,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Female,  United-States, 73475
26,  Private,  HS-grad,  Never-married,  Sales,  White,  Female,  United-States, 124967
53,  Private,  HS-grad,  Widowed,  Sales,  White,  Female,  United-States, 147871
37,  Private,  Some-college,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 193812
19,  Self-emp-not-inc,  Some-college,  Never-married,  Sales,  White,  Female,  United-States, 196850
47,  Private,  7th-8th,  Married-civ-spouse,  Craft-repair,  Black,  Male,  United-States, 117906
49,  Private,  Bachelors,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 54123
33,  Private,  Assoc-voc,  Never-married,  Craft-repair,  White,  Male,  United-States, 116080
63,  Private,  HS-grad,  Married-civ-spouse,  Adm-clerical,  Asian-Pac-Islander,  Male,  Vietnam, 93177
25,  Local-gov,  HS-grad,  Never-married,  Handlers-cleaners,  Black,  Male,  United-States, 132853
36,  Private,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  United-States, 32612
34,  Private,  Assoc-voc,  Divorced,  Prof-specialty,  White,  Female,  United-States, 188716
24,  Private,  Bachelors,  Never-married,  Prof-specialty,  Black,  Male,  United-States, 90725
29,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 152399
32,  State-gov,  5th-6th,  Never-married,  Machine-op-inspct,  White,  Female,  United-States, 191855
31,  Private,  Some-college,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 199544
48,  Private,  Assoc-voc,  Divorced,  Other-service,  White,  Female,  United-States, 59700
45,  Local-gov,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 76358
55,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 121842
56,  Private,  7th-8th,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 103540
63,  Private,  10th,  Widowed,  Farming-fishing,  White,  Female,  United-States, 48211
32,  Federal-gov,  Prof-school,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 53725
62,  Self-emp-not-inc,  Prof-school,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 134138
18,  Private,  11th,  Never-married,  Other-service,  White,  Male,  United-States, 191276
66,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 166653
23,  Private,  Assoc-acdm,  Married-civ-spouse,  Other-service,  White,  Female,  Puerto-Rico, 11374
43,  Private,  Doctorate,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 155747
32,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Female,  United-States, 47613
33,  Private,  HS-grad,  Never-married,  Machine-op-inspct,  White,  Male,  United-States, 102866
35,  Private,  Masters,  Never-married,  Exec-managerial,  White,  Male,  United-States, 91073
23,  Private,  Some-college,  Never-married,  Other-service,  White,  Male,  United-States, 130225
41,  Private,  Assoc-voc,  Never-married,  Prof-specialty,  White,  Female,  United-States, 61889
42,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 102833
23,  Private,  HS-grad,  Never-married,  Adm-clerical,  White,  Female,  United-States, 93989
41,  Local-gov,  HS-grad,  Divorced,  Exec-managerial,  White,  Male,  United-States, 85434
37,  Private,  Bachelors,  Separated,  Other-service,  Asian-Pac-Islander,  Female,  Philippines, 53383
44,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Female,  United-States, 26436
27,  Private,  HS-grad,  Never-married,  Sales,  Black,  Female,  United-States, 29144
38,  Private,  Assoc-voc,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 10542
32,  Private,  Some-college,  Divorced,  Exec-managerial,  White,  Female,  United-States, 152036
34,  Private,  HS-grad,  Never-married,  Machine-op-inspct,  Black,  Male,  United-States, 141978
27,  ?,  HS-grad,  Married-civ-spouse,  ?,  White,  Female,  United-States, 150874
55,  Local-gov,  Masters,  Divorced,  Prof-specialty,  White,  Female,  United-States, 190475
17,  Private,  11th,  Never-married,  Sales,  White,  Female,  United-States, 103097
41,  Federal-gov,  Assoc-voc,  Divorced,  Adm-clerical,  Black,  Female,  United-States, 102519
52,  Federal-gov,  Some-college,  Separated,  Exec-managerial,  White,  Female,  United-States, 124803
38,  Private,  Bachelors,  Divorced,  Exec-managerial,  White,  Male,  United-States, 166214
45,  Local-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 196698
24,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 176746
22,  Private,  HS-grad,  Never-married,  Other-service,  White,  Female,  United-States, 123560
43,  Private,  Some-college,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 32082
60,  Private,  Masters,  Divorced,  Prof-specialty,  White,  Female,  United-States, 187642
21,  Private,  Some-college,  Never-married,  Exec-managerial,  White,  Female,  United-States, 80739
21,  Private,  Assoc-acdm,  Never-married,  Sales,  White,  Male,  United-States, 173921
22,  Private,  12th,  Never-married,  Handlers-cleaners,  Amer-Indian-Eskimo,  Male,  United-States, 139474
77,  Local-gov,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 76304
51,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 86439
24,  Private,  10th,  Married-civ-spouse,  Handlers-cleaners,  White,  Male,  United-States, 61888
56,  Private,  Masters,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 167576
38,  Private,  Bachelors,  Divorced,  Priv-house-serv,  White,  Female,  United-States, 159831
22,  Self-emp-not-inc,  HS-grad,  Never-married,  Other-service,  White,  Male,  Greece, 36092
38,  Local-gov,  Bachelors,  Married-civ-spouse,  Prof-specialty,  Black,  Female,  United-States, 35279
33,  Private,  Some-college,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 15292
18,  Private,  11th,  Never-married,  Other-service,  White,  Male,  United-States, 120801
32,  Private,  Assoc-acdm,  Never-married,  Adm-clerical,  White,  Female,  United-States, 59947
57,  Federal-gov,  Masters,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 53733
41,  Private,  Bachelors,  Never-married,  Handlers-cleaners,  Black,  Male,  ?, 183040
52,  Private,  HS-grad,  Married-civ-spouse,  Other-service,  White,  Female,  United-States, 58113
57,  Private,  7th-8th,  Widowed,  Sales,  White,  Female,  United-States, 93266
39,  Private,  Assoc-voc,  Never-married,  Machine-op-inspct,  White,  Male,  United-States, 170403
51,  Self-emp-inc,  Prof-school,  Divorced,  Prof-specialty,  White,  Male,  United-States, 184045
30,  Private,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  Mexico, 51772
30,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 71923
48,  Private,  10th,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 119074
52,  Private,  Preschool,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  El-Salvador, 136159
42,  Private,  Assoc-voc,  Married-civ-spouse,  Adm-clerical,  White,  Male,  United-States, 73490
30,  Private,  11th,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 63843
74,  Self-emp-not-inc,  Prof-school,  Divorced,  Prof-specialty,  White,  Male,  United-States, 17065
48,  Self-emp-not-inc,  7th-8th,  Married-civ-spouse,  Craft-repair,  White,  Male,  Italy, 35642
60,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 45563
54,  Local-gov,  Assoc-voc,  Divorced,  Craft-repair,  White,  Male,  United-States, 18204
57,  Local-gov,  Bachelors,  Divorced,  Exec-managerial,  White,  Male,  United-States, 94672
40,  Private,  Bachelors,  Never-married,  Tech-support,  White,  Male,  United-States, 115897
32,  Private,  Some-college,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 197690
21,  Private,  11th,  Married-civ-spouse,  Craft-repair,  White,  Male,  Mexico, 192193
58,  Local-gov,  Bachelors,  Never-married,  Prof-specialty,  White,  Female,  United-States, 91511
22,  Private,  Assoc-voc,  Never-married,  Craft-repair,  White,  Male,  United-States, 33201
27,  Private,  11th,  Never-married,  Craft-repair,  White,  Male,  United-States, 12476
51,  Private,  Assoc-voc,  Divorced,  Adm-clerical,  White,  Female,  United-States, 188075
47,  Private,  10th,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 134615
50,  Self-emp-not-inc,  Masters,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 79863
51,  Private,  Bachelors,  Divorced,  Exec-managerial,  White,  Male,  United-States, 141125
43,  Private,  Some-college,  Divorced,  Craft-repair,  White,  Male,  United-States, 177952
42,  Private,  Some-college,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 150500
19,  Private,  HS-grad,  Never-married,  Other-service,  Black,  Male,  United-States, 186523
20,  Private,  HS-grad,  Never-married,  Other-service,  White,  Female,  United-States, 167875
52,  Private,  Bachelors,  Divorced,  Farming-fishing,  White,  Male,  United-States, 119777
29,  Private,  Bachelors,  Never-married,  Sales,  White,  Male,  United-States, 50459
29,  Private,  9th,  Divorced,  Machine-op-inspct,  Black,  Female,  United-States, 62794
26,  Local-gov,  Bachelors,  Never-married,  Tech-support,  White,  Male,  United-States, 127624
39,  State-gov,  Some-college,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 184915
44,  Private,  Prof-school,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 87260
33,  State-gov,  10th,  Married-civ-spouse,  Handlers-cleaners,  White,  Male,  United-States, 113519
23,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 125313
35,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 160375
47,  Local-gov,  Some-college,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 114980
26,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 92384
58,  Private,  HS-grad,  Divorced,  Exec-managerial,  White,  Female,  United-States, 76092
42,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 14443
25,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 44651
25,  Private,  9th,  Married-civ-spouse,  Craft-repair,  White,  Male,  Mexico, 46559
70,  Self-emp-inc,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 118427
29,  Private,  11th,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 117542
45,  Private,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 108588
41,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 116427
21,  Private,  Some-college,  Never-married,  Other-service,  White,  Female,  United-States, 105369
44,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 199341
56,  Local-gov,  Masters,  Married-civ-spouse,  Exec-managerial,  Black,  Male,  United-States, 20548
29,  Private,  HS-grad,  Married-civ-spouse,  Prof-specialty,  Asian-Pac-Islander,  Female,  China, 48161
22,  Private,  HS-grad,  Never-married,  Craft-repair,  White,  Male,  United-States, 71739
50,  Federal-gov,  Bachelors,  Divorced,  Prof-specialty,  White,  Male,  United-States, 95331
69,  Self-emp-not-inc,  9th,  Married-civ-spouse,  Adm-clerical,  White,  Male,  United-States, 172673
31,  Local-gov,  HS-grad,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 128512
35,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 170447
24,  Private,  Bachelors,  Never-married,  Exec-managerial,  White,  Male,  United-States, 196800
55,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 78850
55,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 15753
21,  ?,  HS-grad,  Never-married,  ?,  Black,  Female,  United-States, 58691
38,  Private,  Assoc-acdm,  Married-civ-spouse,  Adm-clerical,  White,  Male,  United-States, 89415
29,  Private,  HS-grad,  Married-civ-spouse,  Protective-serv,  White,  Male,  Peru, 46644
37,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 59962
60,  Private,  HS-grad,  Married-civ-spouse,  Other-service,  White,  Female,  United-States, 152865
40,  Private,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 194387
43,  Private,  Bachelors,  Divorced,  Sales,  White,  Male,  United-States, 59514
44,  Self-emp-not-inc,  10th,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 52857
30,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 55450
28,  Private,  HS-grad,  Never-married,  Exec-managerial,  Asian-Pac-Islander,  Female,  England, 62126
30,  Private,  HS-grad,  Never-married,  Adm-clerical,  White,  Female,  United-States, 83454
46,  Private,  Assoc-acdm,  Divorced,  Sales,  White,  Female,  Germany, 155917
23,  Private,  HS-grad,  Never-married,  Other-service,  White,  Female,  United-States, 47072
24,  State-gov,  Some-college,  Never-married,  Tech-support,  White,  Male,  United-States, 89019
18,  ?,  11th,  Never-married,  ?,  White,  Female,  United-States, 103008
36,  Federal-gov,  Assoc-voc,  Married-civ-spouse,  Tech-support,  White,  Male,  United-States, 112192
29,  Private,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 149208
31,  Private,  HS-grad,  Never-married,  Other-service,  White,  Male,  United-States, 59570
39,  Private,  Masters,  Never-married,  Prof-specialty,  White,  Male,  United-States, 127619
17,  Private,  10th,  Never-married,  Other-service,  White,  Male,  United-States, 109572
24,  Private,  Some-college,  Married-civ-spouse,  Prof-specialty,  Black,  Male,  United-States, 24285
46,  Private,  HS-grad,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 89128
32,  Local-gov,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 22647
24,  Private,  Some-college,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 12824
32,  Private,  Some-college,  Divorced,  Adm-clerical,  White,  Male,  United-States, 34434
53,  Private,  Masters,  Divorced,  Prof-specialty,  White,  Female,  United-States, 165153
56,  Private,  Some-college,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 39590
46,  State-gov,  7th-8th,  Never-married,  Other-service,  Black,  Female,  United-States, 92173
28,  Local-gov,  HS-grad,  Never-married,  Adm-clerical,  White,  Male,  United-States, 93305
64,  State-gov,  HS-grad,  Widowed,  Adm-clerical,  White,  Female,  United-States, 102299
51,  Self-emp-not-inc,  Assoc-acdm,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 65842
66,  ?,  9th,  Married-civ-spouse,  ?,  White,  Male,  United-States, 141477
35,  ?,  9th,  Married-civ-spouse,  ?,  White,  Female,  United-States, 41119
34,  Private,  11th,  Divorced,  Craft-repair,  White,  Male,  United-States, 197639
46,  Private,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  United-States, 16987
34,  ?,  12th,  Separated,  ?,  Black,  Female,  United-States, 17108
28,  Local-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 55319
32,  Federal-gov,  HS-grad,  Never-married,  Adm-clerical,  White,  Male,  United-States, 128742
62,  Self-emp-inc,  Assoc-voc,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 67762
66,  Private,  HS-grad,  Never-married,  Other-service,  Black,  Female,  United-States, 45923
34,  Private,  HS-grad,  Divorced,  Machine-op-inspct,  White,  Female,  United-States, 70191
33,  Private,  Some-college,  Never-married,  Other-service,  White,  Male,  United-States, 175110
53,  Private,  Some-college,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 131875
32,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  Black,  Male,  England, 128917
23,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Male,  United-States, 60569
27,  Private,  HS-grad,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 37207
30,  Private,  Some-college,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 79154
33,  Private,  HS-grad,  Never-married,  Other-service,  White,  Male,  United-States, 40192
41,  Private,  Some-college,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 152545
47,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Female,  United-States, 126162
61,  Local-gov,  Bachelors,  Divorced,  Other-service,  White,  Male,  United-States, 41164
